name,norad_id,tle_line1,tle_line2,epoch,category
STARLINK-30149,57516,1 57516U 23113X   25344.16187611 -.00017676  00000+0 -12932-2 0  9990,2 57516  43.0056 143.7450 0001787 246.5553 113.5101 15.02637612130099,2025-12-10 03:53:06.095904,starlink
COSMOS 2569 [GLONASS-K2],57517,1 57517U 23114A   25343.20435983 -.00000014  00000+0  00000+0 0  9991,2 57517  65.1923  79.0330 0010394 287.0321  72.8717  2.13103889 18214,2025-12-09 04:54:16.689312,glonass
HJ-2F,57519,1 57519U 23116A   25344.25832082  .00013542  00000+0  58948-3 0  9999,2 57519  97.3872 347.9475 0005850 330.9618  29.1292 15.22334254130024,2025-12-10 06:11:58.918848,other
STARLINK-30259,57521,1 57521U 23115A   25343.69692502  .00001829  00000+0  15038-3 0  9997,2 57521  43.0025 134.0236 0001529 264.3512  95.7156 15.02546501129997,2025-12-09 16:43:34.321728,starlink
STARLINK-30256,57522,1 57522U 23115B   25343.69360012  .00004963  00000+0  38220-3 0  9996,2 57522  43.0019 133.9976 0001717 265.3862  94.6784 15.02539532128774,2025-12-09 16:38:47.050368,starlink
STARLINK-30261,57523,1 57523U 23115C   25343.69025767  .00001274  00000+0  10934-3 0  9996,2 57523  43.0047 133.9723 0001443 260.1592  99.9087 15.02536625128779,2025-12-09 16:33:58.262688,starlink
STARLINK-30260,57524,1 57524U 23115D   25343.48750910 -.00001205  00000+0 -74187-4 0  9996,2 57524  43.0012 135.0504 0001640 266.1904  93.8751 15.02525228128749,2025-12-09 11:42:00.786240,starlink
STARLINK-30253,57525,1 57525U 23115E   25344.14228726  .00000531  00000+0  54360-4 0  9996,2 57525  43.0022 131.3489 0001019 265.5231  94.5495 15.02535191128842,2025-12-10 03:24:53.619264,starlink
STARLINK-30257,57526,1 57526U 23115F   25344.14563885  .00021567  00000+0  16110-2 0  9996,2 57526  43.0040 131.4006 0001228 251.2541 108.8169 15.02433923128844,2025-12-10 03:29:43.196640,starlink
STARLINK-30250,57527,1 57527U 23115G   25344.13895554  .00000824  00000+0  76079-4 0  9992,2 57527  43.0025 131.3202 0001286 269.4547  90.6148 15.02538525129745,2025-12-10 03:20:05.758656,starlink
STARLINK-30269,57528,1 57528U 23115H   25343.72677223  .00001513  00000+0  12701-3 0  9995,2 57528  43.0025 133.4157 0001461 272.8997  87.1678 15.02540165128785,2025-12-09 17:26:33.120672,starlink
STARLINK-30266,57529,1 57529U 23115J   25343.78325980  .00000531  00000+0  54356-4 0  9994,2 57529  43.0028 132.9609 0001571 266.7725  93.2938 15.02537666128798,2025-12-09 18:47:53.646720,starlink
STARLINK-30270,57530,1 57530U 23115K   25343.72344115  .00001179  00000+0  10231-3 0  9993,2 57530  43.0025 133.3834 0001185 271.3430  88.7276 15.02541167128782,2025-12-09 17:21:45.315360,starlink
STARLINK-30268,57531,1 57531U 23115L   25343.47085694  .00001873  00000+0  15364-3 0  9993,2 57531  43.0021 134.9274 0001316 273.2547  86.8144 15.02547278128748,2025-12-09 11:18:02.039616,starlink
STARLINK-30251,57532,1 57532U 23115M   25344.13007739  .00000932  00000+0  84069-4 0  9996,2 57532  43.0028 131.2615 0001218 270.8021  89.2682 15.02538509128848,2025-12-10 03:07:18.686496,starlink
STARLINK-30254,57533,1 57533U 23115N   25344.13387801 -.00000677  00000+0 -15078-4 0  9990,2 57533  43.0039 248.9288 0001624 271.8973  88.1693 15.27586693131669,2025-12-10 03:12:47.060064,starlink
STARLINK-30264,57534,1 57534U 23115P   25344.09002261 -.00003021  00000+0 -10026-3 0  9993,2 57534  43.0026 354.9057 0000722 278.9623  81.1147 15.27597579131657,2025-12-10 02:09:37.953504,starlink
2023-117C,57582,1 57582U 23117C   25344.28237166  .00029142  00000+0  94708-3 0  9992,2 57582  97.4276  58.8522 0007746 183.4790 176.6399 15.31841394129563,2025-12-10 06:46:36.911424,other
2023-117F,57585,1 57585U 23117F   25344.32680432  .00027087  00000+0  74795-3 0  9998,2 57585  97.4350  62.2914 0007370 175.0849 185.0469 15.37015006129761,2025-12-10 07:50:35.893248,other
STARLINK-30166,57602,1 57602U 23119A   25343.35952307 -.00001406  00000+0 -89007-4 0  9997,2 57602  43.0056 212.8065 0001584 257.3243 102.7422 15.02529549129437,2025-12-09 08:37:42.793248,starlink
STARLINK-30223,57603,1 57603U 23119B   25343.33954002  .00000177  00000+0  28158-4 0  9992,2 57603  43.0027 212.6479 0000881 271.3361  88.7381 15.02534679129481,2025-12-09 08:08:56.257728,starlink
STARLINK-30218,57604,1 57604U 23119C   25344.01098075 -.00000982  00000+0 -57616-4 0  9995,2 57604  43.0034 209.0920 0001203 267.4682  92.6023 15.02547224129591,2025-12-10 00:15:48.736800,starlink
STARLINK-30138,57605,1 57605U 23119D   25344.00764841 -.00000004  00000+0  14756-4 0  9998,2 57605  43.0033 209.0715 0001092 271.4699  88.6019 15.02535529129597,2025-12-10 00:11:00.822624,starlink
STARLINK-30255,57606,1 57606U 23119E   25343.98212042 -.00001315  00000+0 -82302-4 0  9995,2 57606  43.0053 208.8752 0000990 288.1198  71.9536 15.02533708129599,2025-12-09 23:34:15.204288,starlink
STARLINK-30252,57607,1 57607U 23119F   25344.28384298  .00000171  00000+0  27728-4 0  9991,2 57607  43.0023 194.9613 0001157 251.3879 108.6837 15.02536079129789,2025-12-10 06:48:44.033472,starlink
STARLINK-30258,57608,1 57608U 23119G   25344.06524839  .00000321  00000+0  38811-4 0  9997,2 57608  43.0025 208.6399 0000964 283.3203  76.7532 15.02546427129603,2025-12-10 01:33:57.460896,starlink
STARLINK-30174,57609,1 57609U 23119H   25343.99100114  .00000178  00000+0  28271-4 0  9994,2 57609  43.0018 208.9417 0000499 275.3290  84.7495 15.02534281129590,2025-12-09 23:47:02.498496,starlink
STARLINK-30248,57610,1 57610U 23119J   25343.99432396  .00018292  00000+0  13637-2 0  9990,2 57610  43.0010 208.9689 0001262 270.1268  89.9430 15.02590005129594,2025-12-09 23:51:49.590144,starlink
STARLINK-30052,57611,1 57611U 23119K   25344.05414857  .00000687  00000+0  65910-4 0  9993,2 57611  43.0029 208.5538 0001170 272.7937  87.2771 15.02548520129586,2025-12-10 01:17:58.436448,starlink
STARLINK-30245,57612,1 57612U 23119L   25344.05079332  .00002965  00000+0  23443-3 0  9994,2 57612  43.0035 208.5320 0001171 278.3799  81.6911 15.02545826129605,2025-12-10 01:13:08.542848,starlink
STARLINK-30041,57613,1 57613U 23119M   25343.98098259  .00002522  00000+0  20159-3 0  9995,2 57613  43.0009 208.8640 0001414 262.3877  97.6805 15.02556448129594,2025-12-09 23:32:36.895776,starlink
STARLINK-30244,57614,1 57614U 23119N   25344.04415581  .00000484  00000+0  50880-4 0  9995,2 57614  43.0017 208.4845 0001074 264.2936  95.7784 15.02537916129602,2025-12-10 01:03:35.061984,starlink
STARLINK-30246,57615,1 57615U 23119P   25343.97434865 -.00000975  00000+0 -57116-4 0  9999,2 57615  43.0025 208.8027 0001083 262.8687  97.2033 15.02542841129590,2025-12-09 23:23:03.723360,starlink
STARLINK-30075,57616,1 57616U 23119Q   25344.03761344  .00001013  00000+0  90018-4 0  9993,2 57616  43.0031 209.2940 0001212 257.7604 102.3103 15.02536315129598,2025-12-10 00:54:09.801216,starlink
STARLINK-30148,57617,1 57617U 23119R   25344.03428544  .00000002  00000+0  15196-4 0  9997,2 57617  43.0034 209.2709 0001278 255.3219 104.7482 15.02546345129593,2025-12-10 00:49:22.262016,starlink
STARLINK-30249,57618,1 57618U 23119S   25344.03097201  .00002970  00000+0  23488-3 0  9998,2 57618  43.0029 209.2415 0000995 261.9692  98.1037 15.02526882129591,2025-12-10 00:44:35.981664,starlink
STARLINK-30141,57620,1 57620U 23119U   25344.01874876  .00000889  00000+0  80868-4 0  9993,2 57620  43.0038 209.1528 0001011 271.9360  88.1367 15.02535183129590,2025-12-10 00:26:59.892864,starlink
STARLINK-30150,57621,1 57621U 23119V   25344.02096588  .00000326  00000+0  39189-4 0  9997,2 57621  43.0019 209.1712 0001009 274.4070  85.6657 15.02537576129590,2025-12-10 00:30:11.452032,starlink
STARLINK-30056,57622,1 57622U 23119W   25344.01761814  .00004232  00000+0  32801-3 0  9991,2 57622  43.0021 209.1153 0000983 252.6941 107.3794 15.02556953129592,2025-12-10 00:25:22.207296,starlink
STARLINK-30100,57623,1 57623U 23119X   25344.01430711 -.00000111  00000+0  68652-5 0  9999,2 57623  43.0009 209.1199 0000755 269.8685  90.2071 15.02545525129592,2025-12-10 00:20:36.134304,starlink
LUDI TANCE-4 01A,57624,1 57624U 23120A   25344.09697576 -.00000175  00000+0  00000+0 0  9991,2 57624  15.2345 198.6410 0006371  79.2639 285.8421  1.00272993  8650,2025-12-10 02:19:38.705664,other
HEAD-3A,57626,1 57626U 23121A   25344.08034141  .00000712  00000+0  17882-3 0  9992,2 57626  45.0011 161.3471 0006473  16.7823 343.3247 14.60254947123935,2025-12-10 01:55:41.497824,other
HEAD-3B,57627,1 57627U 23121B   25344.27875175  .00000759  00000+0  18482-3 0  9992,2 57627  45.0009 154.8895 0005087   5.7828 354.3087 14.61147657124039,2025-12-10 06:41:24.151200,other
HEAD-3C,57628,1 57628U 23121C   25344.18463868  .00000812  00000+0  19286-3 0  9998,2 57628  44.9980 150.8411 0005491   3.7656 356.3242 14.61815526124078,2025-12-10 04:25:52.781952,other
HEAD-3D,57629,1 57629U 23121D   25344.16113159  .00000866  00000+0  20083-3 0  9998,2 57629  45.0023 147.1689 0006665 359.5676   0.5175 14.62472226124129,2025-12-10 03:52:01.769376,other
HEAD-3E,57630,1 57630U 23121E   25344.16920980  .00000947  00000+0  21257-3 0  9992,2 57630  45.0016 141.5691 0007101 349.3586  10.7121 14.63386494124190,2025-12-10 04:03:39.726720,other
STARLINK-30309,57632,1 57632U 23122A   25344.05396703 -.00005310  00000+0 -37821-3 0  9998,2 57632  43.0022 222.0889 0001193 269.7688  90.3017 15.02546396128694,2025-12-10 01:17:42.751392,starlink
STARLINK-30306,57633,1 57633U 23122B   25344.05064348  .00004689  00000+0  36193-3 0  9993,2 57633  43.0024 222.0665 0001315 280.6158  79.4536 15.02536387128692,2025-12-10 01:12:55.596672,starlink
STARLINK-30323,57634,1 57634U 23122C   25344.04525392  .00003225  00000+0  25369-3 0  9992,2 57634  43.0027 208.4382 0000492 262.1261  97.9526 15.02538053128859,2025-12-10 01:05:09.938688,starlink
STARLINK-30329,57635,1 57635U 23122D   25344.04730042  .00001305  00000+0  11161-3 0  9995,2 57635  43.0019 222.0417 0001050 272.0454  88.0268 15.02538613128695,2025-12-10 01:08:06.756288,starlink
STARLINK-30330,57636,1 57636U 23122E   25344.04395398  .00003186  00000+0  25067-3 0  9996,2 57636  43.0028 222.0164 0001322 261.6813  98.3879 15.02553530128697,2025-12-10 01:03:17.623872,starlink
STARLINK-30311,57637,1 57637U 23122F   25344.03731332  .00000915  00000+0  82792-4 0  9994,2 57637  43.0031 221.9637 0001200 271.6366  88.4339 15.02536594128696,2025-12-10 00:53:43.870848,starlink
STARLINK-30328,57638,1 57638U 23122G   25343.98543437  .00000857  00000+0  78535-4 0  9990,2 57638  43.0026 208.7892 0001038 267.5240  92.5483 15.02534420128851,2025-12-09 23:39:01.529568,starlink
STARLINK-30326,57639,1 57639U 23122H   25344.06716567  .00000988  00000+0  88198-4 0  9998,2 57639  43.0021 221.3201 0001023 265.3030  94.7695 15.02541168128709,2025-12-10 01:36:43.113888,starlink
STARLINK-30324,57640,1 57640U 23122J   25344.03067343  .00019100  00000+0  14262-2 0  9993,2 57640  43.0014 221.9152 0000470 254.4035 105.6755 15.02508024128694,2025-12-10 00:44:10.184352,starlink
STARLINK-30312,57641,1 57641U 23122K   25344.02732338  .00001408  00000+0  11927-3 0  9994,2 57641  43.0029 221.8931 0001205 270.9369  89.1335 15.02535946128698,2025-12-10 00:39:20.740032,starlink
STARLINK-30263,57642,1 57642U 23122L   25344.02066427  .00000923  00000+0  83379-4 0  9996,2 57642  43.0030 221.8434 0001221 276.5017  83.5686 15.02535909128695,2025-12-10 00:29:45.392928,starlink
STARLINK-30280,57643,1 57643U 23122M   25344.01067583  .00000959  00000+0  86079-4 0  9999,2 57643  43.0022 221.7627 0000937 272.2621  87.8114 15.02538663128690,2025-12-10 00:15:22.391712,starlink
STARLINK-30247,57644,1 57644U 23122N   25344.01400504  .00000138  00000+0  25316-4 0  9990,2 57644  43.0023 221.7920 0001165 256.2294 103.8419 15.02536886128692,2025-12-10 00:20:10.035456,starlink
STARLINK-30277,57645,1 57645U 23122P   25343.69522088  .00002249  00000+0  91249-4 0  9999,2 57645  43.0025  98.6427 0001435 278.8578  81.2111 15.27578385130118,2025-12-09 16:41:07.084032,starlink
STARLINK-30265,57646,1 57646U 23122Q   25344.02399301  .00000683  00000+0  65584-4 0  9991,2 57646  43.0020 221.8672 0001109 268.2400  91.8315 15.02538708128692,2025-12-10 00:34:32.996064,starlink
STARLINK-30286,57647,1 57647U 23122R   25344.07382919  .00003252  00000+0  25577-3 0  9996,2 57647  43.0029 221.3804 0001307 254.7694 105.3003 15.02528658128709,2025-12-10 01:46:18.842016,starlink
STARLINK-30243,57648,1 57648U 23122S   25343.99402518  .00000659  00000+0  63870-4 0  9992,2 57648  43.0031 221.6382 0001192 267.3029  92.7677 15.02534857128693,2025-12-09 23:51:23.775552,starlink
STARLINK-30299,57650,1 57650U 23122U   25344.00401742  .00000670  00000+0  64666-4 0  9993,2 57650  43.0019 221.7167 0001136 265.6863  94.3849 15.02535347128693,2025-12-10 00:05:47.105088,starlink
STARLINK-30294,57651,1 57651U 23122V   25344.06413122 -.00001126  00000+0 -68317-4 0  9991,2 57651  43.0033 208.5880 0000943 277.0117  83.0618 15.02543243128850,2025-12-10 01:32:20.937408,starlink
STARLINK-30276,57652,1 57652U 23122W   25344.06381641  .00002818  00000+0  22349-3 0  9993,2 57652  43.0019 221.3000 0001180 260.4796  99.5913 15.02552977128703,2025-12-10 01:31:53.737824,starlink
STARLINK-30289,57653,1 57653U 23122X   25344.00097585  .00001053  00000+0  93031-4 0  9996,2 57653  43.0037 208.9232 0001322 264.6774  95.3918 15.02535666128842,2025-12-10 00:01:24.313440,starlink
GAOFEN-12 04,57654,1 57654U 23123A   25344.30553477  .00002279  00000+0  31036-3 0  9995,2 57654  97.9117 260.0997 0001366  73.5390 286.5972 14.79689071124692,2025-12-10 07:19:58.204128,other
STARLINK-30267,57663,1 57663U 23124A   25344.20206054  .00001552  00000+0  64532-4 0  9992,2 57663  53.1618 262.6935 0001265  89.3653 270.7492 15.30198226129868,2025-12-10 04:50:58.030656,starlink
STARLINK-30298,57665,1 57665U 23124C   25344.20417010  .00002464  00000+0  95251-4 0  9995,2 57665  53.1592 262.7209 0000081  32.2970 327.8036 15.30200206129860,2025-12-10 04:54:00.296640,starlink
STARLINK-30301,57666,1 57666U 23124D   25344.22640961  .00000427  00000+0  26541-4 0  9994,2 57666  53.1626 324.2872 0001282  59.8421 300.2707 15.30200192128974,2025-12-10 05:26:01.790304,starlink
STARLINK-30275,57667,1 57667U 23124E   25344.15781988  .00001848  00000+0  74489-4 0  9994,2 57667  53.1591 262.9402 0001209  92.5927 267.5212 15.30200687129850,2025-12-10 03:47:15.637632,starlink
STARLINK-30278,57668,1 57668U 23124F   25344.15254619  .00001347  00000+0  57593-4 0  9992,2 57668  53.1593 262.9333 0000939 101.1571 258.9535 15.30196106129859,2025-12-10 03:39:39.990816,starlink
STARLINK-30271,57669,1 57669U 23124G   25344.16624740  .00001869  00000+0  75261-4 0  9991,2 57669  53.1606 262.8803 0001401 113.9403 246.1745 15.30185605129850,2025-12-10 03:59:23.775360,starlink
STARLINK-30322,57670,1 57670U 23124H   25344.22208197  .00002967  00000+0  11225-3 0  9993,2 57670  53.1597 262.6377 0001260  94.7393 265.3751 15.30200063129869,2025-12-10 05:19:47.882208,starlink
STARLINK-30296,57671,1 57671U 23124J   25344.20521692  .00002814  00000+0  10710-3 0  9999,2 57671  53.1607 262.6631 0000872  99.3219 260.7881 15.30197377129867,2025-12-10 04:55:30.741888,starlink
STARLINK-30274,57672,1 57672U 23124K   25344.18939474  .00000464  00000+0  27770-4 0  9992,2 57672  53.1623 262.6750 0000830  97.7753 262.3342 15.30198257129865,2025-12-10 04:32:43.705536,starlink
STARLINK-30316,57673,1 57673U 23124L   25344.07987824 -.00000963  00000+0 -20401-4 0  9993,2 57673  53.1613 263.3105 0001226  89.5440 270.5701 15.30190313129842,2025-12-10 01:55:01.479936,starlink
STARLINK-30313,57676,1 57676U 23124P   25344.19256920  .00003482  00000+0  12960-3 0  9992,2 57676  53.1602 262.6944 0001278  75.8484 284.2659 15.30204217129864,2025-12-10 04:37:17.978880,starlink
STARLINK-30303,57677,1 57677U 23124Q   25344.01867016  .00001587  00000+0  65712-4 0  9996,2 57677  53.1597 262.9944 0001127 100.8481 259.2647 15.30198566129846,2025-12-10 00:26:53.101824,starlink
STARLINK-30320,57678,1 57678U 23124R   25344.04767133  .00000802  00000+0  39220-4 0  9993,2 57678  53.1607 250.4291 0001140  91.9940 268.1192 15.30193894130026,2025-12-10 01:08:38.802912,starlink
STARLINK-30321,57679,1 57679U 23124S   25344.15985236 -.00003534  00000+0 -10720-3 0  9992,2 57679  53.1619 262.4539 0002119  83.1961 276.9280 15.30202096129861,2025-12-10 03:50:11.243904,starlink
STARLINK-30283,57680,1 57680U 23124T   25344.19889546  .00000907  00000+0  42765-4 0  9999,2 57680  53.1596 262.6654 0000848  74.7196 285.3898 15.30189614129869,2025-12-10 04:46:24.567744,starlink
STARLINK-30273,57681,1 57681U 23124U   25344.16308182  .00000751  00000+0  37486-4 0  9990,2 57681  53.1606 262.8764 0001291  96.8332 263.2816 15.30193846129852,2025-12-10 03:54:50.269248,starlink
STARLINK-30297,57682,1 57682U 23124V   25344.06510170  .00002946  00000+0  11155-3 0  9994,2 57682  53.1588 263.3170 0001437 150.1052 210.0031 15.30205585129846,2025-12-10 01:33:44.786880,starlink
STARLINK-30295,57683,1 57683U 23124W   25344.07775982  .00000898  00000+0  42447-4 0  9993,2 57683  53.1622 263.3113 0001232  91.5132 268.6010 15.30194226129848,2025-12-10 01:51:58.448448,starlink
CAPELLA-11 (ACADIA-1),57693,1 57693U 23126A   25344.23531127  .00003742  00000+0  53131-3 0  9997,2 57693  53.0073 280.5418 0000506 146.2381 213.8627 14.78993751124138,2025-12-10 05:38:50.893728,other
JILIN-1 KUANFU 02A,57696,1 57696U 23127A   25344.18398993  .00008967  00000+0  54321-3 0  9993,2 57696  97.5620  75.5010 0007437 221.5433 138.5232 15.10796384127102,2025-12-10 04:24:56.729952,other
STARLINK-30288,57698,1 57698U 23129A   25344.11979385  .00000839  00000+0  77175-4 0  9993,2 57698  43.0014 246.7482 0000920 270.1654  89.9083 15.02544347127189,2025-12-10 02:52:30.188640,starlink
STARLINK-30347,57699,1 57699U 23129B   25344.03706502  .00001124  00000+0  98251-4 0  9990,2 57699  43.0023 235.0567 0001115 276.0870  83.9845 15.02537969127314,2025-12-10 00:53:22.417728,starlink
STARLINK-30332,57700,1 57700U 23129C   25343.18577608  .00000916  00000+0  82833-4 0  9998,2 57700  43.0036 251.7788 0000916 266.6006  93.4732 15.02536018126904,2025-12-09 04:27:31.053312,starlink
STARLINK-30345,57701,1 57701U 23129D   25344.16973477  .00000572  00000+0  57419-4 0  9992,2 57701  43.0029 247.1217 0000692 283.5025  76.5740 15.02543429127044,2025-12-10 04:04:25.084128,starlink
STARLINK-30333,57702,1 57702U 23129E   25344.09659527  .00002354  00000+0  18925-3 0  9990,2 57702  43.0028 247.4327 0000968 277.8831  82.1902 15.02539623127174,2025-12-10 02:19:05.831328,starlink
STARLINK-30336,57703,1 57703U 23129F   25344.16640805  .00000396  00000+0  44366-4 0  9991,2 57703  43.0036 247.0989 0001204 266.4929  93.5775 15.02535573127040,2025-12-10 03:59:37.655520,starlink
STARLINK-30346,57704,1 57704U 23129G   25344.15641587  .00000638  00000+0  62264-4 0  9995,2 57704  43.0045 247.0206 0001333 262.4770  97.5920 15.02538227127041,2025-12-10 03:45:14.331168,starlink
STARLINK-30327,57707,1 57707U 23129K   25344.04223278  .00075388  00000+0  37150-2 0  9997,2 57707  42.9965 226.6973 0017297 211.5784 148.4026 15.16908474127271,2025-12-10 01:00:48.912192,starlink
STARLINK-30315,57708,1 57708U 23129L   25344.14641891  .00003610  00000+0  28211-3 0  9992,2 57708  43.0035 246.9474 0001032 254.7512 105.3216 15.02548366127189,2025-12-10 03:30:50.593824,starlink
STARLINK-30287,57709,1 57709U 23129M   25344.08659393 -.00003353  00000+0 -23310-3 0  9993,2 57709  43.0037 247.3584 0001897 256.5630 103.5002 15.02555680127178,2025-12-10 02:04:41.715552,starlink
STARLINK-30335,57710,1 57710U 23129N   25344.14978399 -.00000890  00000+0 -50825-4 0  9997,2 57710  43.0007 246.9709 0000702 268.9582  91.1179 15.02519520127189,2025-12-10 03:35:41.336736,starlink
